time	V(vin)	V(n002)
2.467616654946150e-003	2.375901e+000	7.991542e-001
2.467839890150442e-003	2.378805e+000	7.795632e-001
2.468201834072510e-003	2.389219e+000	8.290169e-001
2.468778659733212e-003	2.416291e+000	1.075662e+000
2.469416916470980e-003	2.456864e+000	1.546473e+000
2.469983612056355e-003	2.498837e+000	2.101126e+000
2.470387918762292e-003	2.529667e+000	2.541858e+000
2.470801891110571e-003	2.559334e+000	2.990175e+000
2.471216237579866e-003	2.585681e+000	3.403032e+000
2.471456289332405e-003	2.598348e+000	3.596885e+000
2.471762291060504e-003	2.610780e+000	3.773050e+000
2.472068436918234e-003	2.619779e+000	3.900354e+000
2.472249747270068e-003	2.623049e+000	3.957673e+000
2.472435140101746e-003	2.624461e+000	4.003757e+000
2.472625877138747e-003	2.624073e+000	4.040551e+000
2.472854889995815e-003	2.620893e+000	4.069298e+000
2.473226034937981e-003	2.610365e+000	4.082113e+000
2.473683284497515e-003	2.589967e+000	4.031427e+000
2.474184359241177e-003	2.560634e+000	3.874040e+000
2.474380623683955e-003	2.547293e+000	3.749150e+000
2.474521902692127e-003	2.536909e+000	3.599849e+000
2.474674170458926e-003	2.525356e+000	3.392225e+000
2.474818218757656e-003	2.514219e+000	3.184475e+000
2.474947012661286e-003	2.504153e+000	3.008078e+000
2.475083851908170e-003	2.493451e+000	2.834284e+000
2.475342525038426e-003	2.473473e+000	2.525908e+000
2.475591579284374e-003	2.455226e+000	2.249075e+000
2.476089687776270e-003	2.422727e+000	1.746653e+000
2.476555105345885e-003	2.397764e+000	1.335948e+000
2.476852512576199e-003	2.385916e+000	1.118364e+000
2.477066422985750e-003	2.380012e+000	9.916184e-001
2.477225537867455e-003	2.377197e+000	9.159690e-001
2.477403038776626e-003	2.375692e+000	8.514510e-001
2.477613919275575e-003	2.375894e+000	7.996902e-001
2.477835440115699e-003	2.378717e+000	7.795095e-001
2.478194650694464e-003	2.388952e+000	8.270985e-001
2.478767390355995e-003	2.415656e+000	1.068971e+000
2.479405815612211e-003	2.456090e+000	1.536871e+000
2.479977465632630e-003	2.498367e+000	2.094816e+000
2.480392982663962e-003	2.530052e+000	2.547531e+000
2.480798251051339e-003	2.559117e+000	2.986653e+000
2.481208225742884e-003	2.585239e+000	3.396096e+000
2.481447757552699e-003	2.597961e+000	3.591202e+000
2.481746019807409e-003	2.610256e+000	3.765746e+000
2.482045352704161e-003	2.619265e+000	3.892375e+000
2.482236028316808e-003	2.622863e+000	3.953774e+000
2.482418148636621e-003	2.624383e+000	3.999852e+000
2.482619550339678e-003	2.624091e+000	4.039355e+000
2.482844599766005e-003	2.621102e+000	4.068386e+000
2.483209434668422e-003	2.610950e+000	4.082338e+000
2.483668507255871e-003	2.590747e+000	4.034846e+000
2.484162882826697e-003	2.562132e+000	3.888405e+000
2.484347395907192e-003	2.549698e+000	3.778563e+000
2.484490933444794e-003	2.539225e+000	3.636969e+000
2.484630676553292e-003	2.528693e+000	3.453190e+000
2.484765813451191e-003	2.518300e+000	3.256229e+000
2.484867651304163e-003	2.510370e+000	3.112345e+000
2.484993150430253e-003	2.500546e+000	2.947970e+000
2.485244148682433e-003	2.481009e+000	2.640526e+000
2.485481498717964e-003	2.463140e+000	2.368618e+000
2.485879096953283e-003	2.436283e+000	1.956997e+000
2.486551226002162e-003	2.398479e+000	1.346150e+000
2.486849789433963e-003	2.386005e+000	1.121233e+000
2.487064422401654e-003	2.380057e+000	9.932320e-001
2.487224033726234e-003	2.377218e+000	9.169503e-001
2.487401213524203e-003	2.375703e+000	8.522620e-001
2.487613238695468e-003	2.375892e+000	7.999611e-001
2.487834333003066e-003	2.378695e+000	7.795761e-001
2.488192863305517e-003	2.388886e+000	8.266605e-001
2.488764584935665e-003	2.415496e+000	1.067277e+000
2.489402420817657e-003	2.455852e+000	1.533914e+000
2.489975740042255e-003	2.498238e+000	2.092906e+000
2.490384279114495e-003	2.529387e+000	2.537776e+000
2.490800922373717e-003	2.559255e+000	2.989006e+000
2.491217895513299e-003	2.585758e+000	3.404173e+000
2.491460999043310e-003	2.598467e+000	3.598212e+000
2.491804944796827e-003	2.612065e+000	3.790967e+000
2.492119974763641e-003	2.620878e+000	3.917853e+000
2.492274053715933e-003	2.623419e+000	3.964871e+000
2.492445896790907e-003	2.624538e+000	4.006450e+000
2.492629879932100e-003	2.624061e+000	4.041352e+000
2.492861399702876e-003	2.620758e+000	4.069893e+000
2.493236531684972e-003	2.609980e+000	4.081861e+000
2.493695178433081e-003	2.589320e+000	4.028421e+000
2.494201604284238e-003	2.559443e+000	3.862844e+000
2.494401229976832e-003	2.545793e+000	3.729698e+000
2.494542742419640e-003	2.535338e+000	3.573293e+000
2.494712881556806e-003	2.522375e+000	3.336671e+000
2.494846573078502e-003	2.512008e+000	3.145893e+000
2.494994341179238e-003	2.500443e+000	2.947644e+000
2.495147650538251e-003	2.488471e+000	2.756132e+000
2.495391020147508e-003	2.469807e+000	2.470437e+000
2.495671017613306e-003	2.449734e+000	2.165571e+000
2.496231012544903e-003	2.414572e+000	1.615957e+000
2.496641145002770e-003	2.393919e+000	1.268482e+000
2.496913379088589e-003	2.384010e+000	1.079672e+000
2.497111315493210e-003	2.379068e+000	9.684380e-001
2.497263273015127e-003	2.376730e+000	9.004051e-001
2.497451884746492e-003	2.375476e+000	8.360963e-001
2.497632107485687e-003	2.375945e+000	7.956358e-001
2.497865022131062e-003	2.379318e+000	7.798427e-001
2.498242371137030e-003	2.390767e+000	8.403962e-001
2.498842089423384e-003	2.418246e+000	1.082460e+000
2.499103182239916e-003	2.433851e+000	1.253936e+000
2.499478814366936e-003	2.459794e+000	1.568989e+000
2.499539212152171e-003	2.464337e+000	1.628221e+000
2.499599609937405e-003	2.468912e+000	1.688466e+000
2.499660007722640e-003	2.473519e+000	1.749722e+000
2.499720405507875e-003	2.478160e+000	1.811990e+000
2.499780803293110e-003	2.482833e+000	1.875270e+000
2.499841201078345e-003	2.487539e+000	1.939562e+000
2.499901598863580e-003	2.492277e+000	2.004866e+000
2.499964598863574e-003	2.497220e+000	2.073630e+000
2.499968171103880e-003	2.497501e+000	2.077551e+000
2.499971743344186e-003	2.497781e+000	2.081473e+000
2.499975315584492e-003	2.498062e+000	2.085396e+000
2.499978887824799e-003	2.498343e+000	2.089322e+000
2.499982460065105e-003	2.498623e+000	2.093249e+000
2.499986032305411e-003	2.498904e+000	2.097178e+000
2.499989604545718e-003	2.499184e+000	2.101108e+000
2.499990418182868e-003	2.499248e+000	2.102004e+000
2.499999000000000e-003	2.499922e+000	2.111457e+000
2.500000000000000e-003	2.500000e+000	2.112559e+000
2.500000012500000e-003	2.500001e+000	2.112573e+000
2.500000037500000e-003	2.500004e+000	2.112601e+000
2.500000087500000e-003	2.500007e+000	2.112656e+000
2.500000100000000e-003	2.500008e+000	2.112669e+000
2.500000125000000e-003	2.500010e+000	2.112697e+000
2.500000174999999e-003	2.500014e+000	2.112752e+000
2.500000187500000e-003	2.500015e+000	2.112766e+000
2.500000212499999e-003	2.500017e+000	2.112793e+000
2.500000218750000e-003	2.500018e+000	2.112800e+000
2.500000234375000e-003	2.500019e+000	2.112818e+000
2.500000240625000e-003	2.500020e+000	2.112824e+000
2.500000256250000e-003	2.500021e+000	2.112842e+000
2.500000262500000e-003	2.500021e+000	2.112849e+000
2.500000275000000e-003	2.500022e+000	2.112862e+000
2.500000284375000e-003	2.500023e+000	2.112873e+000
2.500000296875000e-003	2.500024e+000	2.112886e+000
2.500000300000000e-003	2.500024e+000	2.112890e+000
2.500000306250000e-003	2.500025e+000	2.112897e+000
2.500000318750000e-003	2.500026e+000	2.112911e+000
2.500000321875000e-003	2.500026e+000	2.112914e+000
2.500000328125000e-003	2.500026e+000	2.112921e+000
2.500000340625000e-003	2.500027e+000	2.112935e+000
2.500000365625000e-003	2.500029e+000	2.112962e+000
2.500000415625000e-003	2.500033e+000	2.113017e+000
2.500000515625000e-003	2.500041e+000	2.113128e+000
2.500000715625000e-003	2.500057e+000	2.113348e+000
2.500000744305428e-003	2.500059e+000	2.113380e+000
2.500000801666285e-003	2.500063e+000	2.113443e+000
2.500000816006499e-003	2.500065e+000	2.113459e+000
2.500000844686927e-003	2.500067e+000	2.113491e+000
2.500000851857034e-003	2.500067e+000	2.113498e+000
2.500000866197249e-003	2.500069e+000	2.113514e+000
2.500000894877677e-003	2.500071e+000	2.113546e+000
2.500000902047784e-003	2.500071e+000	2.113554e+000
2.500000916387998e-003	2.500072e+000	2.113570e+000
2.500000945068426e-003	2.500075e+000	2.113601e+000
2.500000951934873e-003	2.500075e+000	2.113609e+000
2.500000965667766e-003	2.500076e+000	2.113624e+000
2.500000993133553e-003	2.500078e+000	2.113654e+000
2.500001000000000e-003	2.500079e+000	2.113662e+000
2.500001002020050e-003	2.500079e+000	2.113664e+000
2.500001006060152e-003	2.500080e+000	2.113668e+000
2.500001014140355e-003	2.500080e+000	2.113678e+000
2.500001030300762e-003	2.500082e+000	2.113695e+000
2.500001062621575e-003	2.500084e+000	2.113731e+000
2.500001127263203e-003	2.500089e+000	2.113802e+000
2.500001219797001e-003	2.500096e+000	2.113904e+000
2.500001345650387e-003	2.500106e+000	2.114043e+000
2.500001539511275e-003	2.500121e+000	2.114257e+000
2.500001818369476e-003	2.500143e+000	2.114564e+000
2.500002230171551e-003	2.500176e+000	2.115018e+000
2.500002916407619e-003	2.500230e+000	2.115773e+000
2.500004288879756e-003	2.500337e+000	2.117281e+000
2.500007033824030e-003	2.500553e+000	2.120295e+000
2.500011781663729e-003	2.500926e+000	2.125510e+000
2.500019431184182e-003	2.501527e+000	2.133934e+000
2.500032309115191e-003	2.502538e+000	2.148159e+000
2.500049424513868e-003	2.503881e+000	2.167112e+000
2.500071430456796e-003	2.505609e+000	2.191537e+000
2.500097827601835e-003	2.507678e+000	2.220910e+000
2.500132705586251e-003	2.510409e+000	2.259829e+000
2.500377133592343e-003	2.529244e+000	2.533611e+000
2.500626448225032e-003	2.547398e+000	2.806574e+000
2.501051399115873e-003	2.575834e+000	3.248013e+000
2.501332811710137e-003	2.592278e+000	3.506370e+000
2.501563398572575e-003	2.603336e+000	3.670837e+000
2.501831714985220e-003	2.613442e+000	3.809396e+000
2.502064335844403e-003	2.619840e+000	3.900414e+000
2.502248263924811e-003	2.623026e+000	3.957466e+000
2.502433303297102e-003	2.624453e+000	4.003561e+000
2.502625193447098e-003	2.624075e+000	4.040633e+000
2.502853778063785e-003	2.620916e+000	4.069421e+000
2.503224241602382e-003	2.610424e+000	4.082401e+000
2.503682988111095e-003	2.589975e+000	4.031789e+000
2.504184114228711e-003	2.560659e+000	3.875007e+000
2.504377671706115e-003	2.547508e+000	3.752333e+000
2.504520252922220e-003	2.537032e+000	3.602278e+000
2.504672860558257e-003	2.525456e+000	3.394655e+000
2.504817339377793e-003	2.514287e+000	3.186166e+000
2.504945174278697e-003	2.504297e+000	3.010863e+000
2.505082637843105e-003	2.493546e+000	2.836117e+000
2.505342096519084e-003	2.473505e+000	2.526590e+000
2.505590383431215e-003	2.455308e+000	2.250449e+000
2.506086957255476e-003	2.422888e+000	1.749248e+000
2.506553130703980e-003	2.397855e+000	1.337494e+000
2.506851126224250e-003	2.385961e+000	1.119219e+000
2.507065404401480e-003	2.380035e+000	9.921023e-001
2.507224772010654e-003	2.377208e+000	9.162362e-001
2.507402109366026e-003	2.375698e+000	8.516947e-001
2.507613572737242e-003	2.375893e+000	7.996743e-001
2.507834876396818e-003	2.378706e+000	7.793923e-001
2.508193740605566e-003	2.388919e+000	8.267791e-001
2.508765961980285e-003	2.415558e+000	1.067729e+000
2.509400028932240e-003	2.455672e+000	1.531515e+000
2.509974293421095e-003	2.498126e+000	2.091406e+000
2.510388716079445e-003	2.529737e+000	2.542789e+000
2.510791483336296e-003	2.558670e+000	2.979665e+000
2.511199140155338e-003	2.584723e+000	3.387961e+000
2.511440542064561e-003	2.597619e+000	3.586139e+000
2.511734993249849e-003	2.609883e+000	3.760695e+000
2.512031578613114e-003	2.618958e+000	3.887725e+000
2.512223968657564e-003	2.622706e+000	3.950520e+000
2.512403205637440e-003	2.624304e+000	3.996495e+000
2.512613981488787e-003	2.624106e+000	4.038427e+000
2.512835541318468e-003	2.621281e+000	4.067686e+000
2.513194814077230e-003	2.611447e+000	4.082634e+000
2.513657487979808e-003	2.591319e+000	4.037634e+000
2.514145350759917e-003	2.563307e+000	3.898040e+000
2.514333434450169e-003	2.550694e+000	3.789945e+000
2.514479543192438e-003	2.540071e+000	3.650544e+000
2.514617996093370e-003	2.529659e+000	3.471594e+000
2.514754627198742e-003	2.519168e+000	3.272529e+000
2.514853469985557e-003	2.511478e+000	3.131957e+000
2.514979190973195e-003	2.501639e+000	2.966243e+000
2.515230632948471e-003	2.482052e+000	2.656701e+000
2.515465888354849e-003	2.464280e+000	2.385916e+000
2.515847938065157e-003	2.438149e+000	1.986498e+000
2.516482863548113e-003	2.401559e+000	1.399632e+000
2.516802112644435e-003	2.387627e+000	1.152566e+000
2.517029510934070e-003	2.380872e+000	1.011856e+000
2.517197829262020e-003	2.377596e+000	9.281282e-001
2.517369487506652e-003	2.375909e+000	8.628569e-001
2.517601394700789e-003	2.375863e+000	8.025171e-001
2.517815064137709e-003	2.378330e+000	7.796186e-001
2.518161738622449e-003	2.387759e+000	8.188093e-001
2.518715648626546e-003	2.412808e+000	1.039487e+000
2.519359397406697e-003	2.452905e+000	1.497684e+000
2.519953623523898e-003	2.496560e+000	2.069699e+000
2.520364540471722e-003	2.527907e+000	2.515861e+000
2.520778199231143e-003	2.557727e+000	2.965281e+000
2.521191977412273e-003	2.584285e+000	3.380919e+000
2.521439001337530e-003	2.597520e+000	3.584376e+000
2.521737087377368e-003	2.609934e+000	3.761350e+000
2.522037682210778e-003	2.619122e+000	3.890032e+000
2.522219937335187e-003	2.622676e+000	3.949526e+000
2.522398209037650e-003	2.624275e+000	3.995312e+000
2.522612118237104e-003	2.624111e+000	4.038072e+000
2.522832510303805e-003	2.621340e+000	4.067401e+000
2.523189920410998e-003	2.611610e+000	4.082621e+000
2.523654309758376e-003	2.591472e+000	4.038151e+000
2.524142155872407e-003	2.563488e+000	3.898351e+000
2.524340416198776e-003	2.550184e+000	3.783470e+000
2.524487754223215e-003	2.539458e+000	3.640787e+000
2.524630032099622e-003	2.528739e+000	3.454800e+000
2.524768867280823e-003	2.518062e+000	3.252701e+000
2.524873630143873e-003	2.509902e+000	3.104869e+000
2.525001688985743e-003	2.499878e+000	2.937544e+000
2.525257806669484e-003	2.479954e+000	2.624570e+000
2.525490136933091e-003	2.462507e+000	2.359152e+000
2.525900901058834e-003	2.435005e+000	1.936723e+000
2.526596725870214e-003	2.396524e+000	1.311589e+000
2.526881844802609e-003	2.384975e+000	1.100795e+000
2.527088015631937e-003	2.379541e+000	9.809514e-001
2.527241788953507e-003	2.376980e+000	9.094908e-001
2.527422786820139e-003	2.375589e+000	8.452779e-001
2.527621277904865e-003	2.375914e+000	7.981156e-001
2.527847409686785e-003	2.378955e+000	7.795451e-001
2.528213968554428e-003	2.389675e+000	8.322499e-001
2.528797676673775e-003	2.417323e+000	1.086116e+000
2.529423526619568e-003	2.457284e+000	1.551348e+000
2.529987028990585e-003	2.499094e+000	2.104841e+000
2.530401194464557e-003	2.530669e+000	2.556592e+000
2.530805494581329e-003	2.559612e+000	2.994291e+000
2.531214603714353e-003	2.585583e+000	3.401457e+000
2.531458928228045e-003	2.598356e+000	3.596607e+000
2.531806091771281e-003	2.612075e+000	3.791319e+000
2.532125232610010e-003	2.620962e+000	3.919559e+000
2.532280597518458e-003	2.623498e+000	3.966779e+000
2.532447354754015e-003	2.624556e+000	4.006973e+000
2.532630422344953e-003	2.624060e+000	4.041594e+000
2.532862281784732e-003	2.620739e+000	4.070134e+000
2.533237953732601e-003	2.609913e+000	4.081952e+000
2.533700659350731e-003	2.589006e+000	4.027195e+000
2.534208991971338e-003	2.558977e+000	3.860801e+000
2.534395051455405e-003	2.546251e+000	3.736771e+000
2.534539062334845e-003	2.535612e+000	3.578254e+000
2.534710708461896e-003	2.522540e+000	3.340628e+000
2.534850991699732e-003	2.511662e+000	3.140659e+000
2.535003287346050e-003	2.499742e+000	2.936609e+000
2.535157240046299e-003	2.487722e+000	2.744654e+000
2.535394025840495e-003	2.469580e+000	2.467160e+000
2.535679484967370e-003	2.449174e+000	2.157100e+000
2.536250403221121e-003	2.413510e+000	1.598691e+000
2.536653491628632e-003	2.393396e+000	1.259111e+000
2.536922185361310e-003	2.383749e+000	1.074213e+000
2.537117837665088e-003	2.378945e+000	9.652034e-001
2.537271393464657e-003	2.376645e+000	8.972001e-001
2.537461934283700e-003	2.375444e+000	8.330473e-001
2.537635845036335e-003	2.375957e+000	7.947340e-001
2.537871099736997e-003	2.379447e+000	7.798804e-001
2.538252165750469e-003	2.391151e+000	8.432469e-001
2.538857372179432e-003	2.420763e+000	1.122863e+000
2.539475898715114e-003	2.460961e+000	1.597291e+000
2.540017092154145e-003	2.501392e+000	2.136578e+000
2.540418856102036e-003	2.531983e+000	2.576053e+000
2.540832912003860e-003	2.561419e+000	3.022520e+000
2.541247602341295e-003	2.587408e+000	3.430198e+000
2.541491969795016e-003	2.599953e+000	3.620719e+000
2.541819067103168e-003	2.612430e+000	3.797032e+000
2.542174495515639e-003	2.621685e+000	3.933627e+000
2.542341833639476e-003	2.624012e+000	3.981978e+000
2.542522628183363e-003	2.624621e+000	4.022493e+000
2.542686849774171e-003	2.623604e+000	4.050386e+000
2.542953985778054e-003	2.618605e+000	4.076335e+000
2.543385385093881e-003	2.604147e+000	4.074974e+000
2.543832671870184e-003	2.582130e+000	4.001422e+000
2.544251973467051e-003	2.556164e+000	3.836512e+000
2.544425587411530e-003	2.544033e+000	3.706673e+000
2.544565104376211e-003	2.533654e+000	3.543360e+000
2.544739546079707e-003	2.520322e+000	3.296276e+000
2.544850423102897e-003	2.511713e+000	3.138697e+000
2.544998666837532e-003	2.500107e+000	2.941926e+000
2.545183647025869e-003	2.485677e+000	2.712618e+000
2.545423964110600e-003	2.467355e+000	2.433100e+000
2.545741353660009e-003	2.445060e+000	2.093671e+000
2.546355956757567e-003	2.407863e+000	1.505941e+000
2.546715224324839e-003	2.390856e+000	1.213280e+000
2.546966475783857e-003	2.382493e+000	1.047673e+000
2.547150738501584e-003	2.378356e+000	9.495277e-001
2.547312319137193e-003	2.376180e+000	8.809038e-001
2.547470206229409e-003	2.375350e+000	8.297463e-001
2.547638920751668e-003	2.375966e+000	7.940567e-001
2.547876100784901e-003	2.379555e+000	7.800208e-001
2.548260222868308e-003	2.391471e+000	8.457050e-001
2.548869930967143e-003	2.419701e+000	1.096425e+000
2.549092663514169e-003	2.433146e+000	1.245335e+000
2.549539128608221e-003	2.464308e+000	1.626631e+000
2.549604967378475e-003	2.469322e+000	1.692864e+000
2.549670806148729e-003	2.474364e+000	1.760143e+000
2.549736644918983e-003	2.479435e+000	1.828467e+000
2.549802483689237e-003	2.484534e+000	1.897837e+000
2.549868322459492e-003	2.489661e+000	1.968252e+000
2.549934161229746e-003	2.494817e+000	2.039713e+000
2.550000000000000e-003	2.500000e+000	2.112220e+000
2.550001000000000e-003	2.500079e+000	2.113323e+000
2.550001014741620e-003	2.500080e+000	2.113339e+000
2.550001044224862e-003	2.500082e+000	2.113372e+000
2.550001103191345e-003	2.500087e+000	2.113437e+000
2.550001164549847e-003	2.500092e+000	2.113504e+000
2.550001244787837e-003	2.500098e+000	2.113593e+000
2.550001341729668e-003	2.500106e+000	2.113700e+000
2.550001437519800e-003	2.500113e+000	2.113806e+000
2.550001601298596e-003	2.500126e+000	2.113986e+000
2.550001749423200e-003	2.500138e+000	2.114150e+000
2.550001775854726e-003	2.500140e+000	2.114179e+000
2.550001828717778e-003	2.500144e+000	2.114237e+000
2.550001894273896e-003	2.500149e+000	2.114310e+000
2.550002000000000e-003	2.500158e+000	2.114426e+000
2.550002005254974e-003	2.500158e+000	2.114432e+000
2.550002015764924e-003	2.500159e+000	2.114444e+000
2.550002036784822e-003	2.500160e+000	2.114467e+000
2.550002078824620e-003	2.500164e+000	2.114513e+000
2.550002133588172e-003	2.500168e+000	2.114573e+000
2.550002236774060e-003	2.500176e+000	2.114687e+000
2.550002388273278e-003	2.500188e+000	2.114855e+000
2.550002587590718e-003	2.500204e+000	2.115074e+000
2.550002863881571e-003	2.500226e+000	2.115379e+000
2.550003321010564e-003	2.500261e+000	2.115884e+000
2.550004235268551e-003	2.500333e+000	2.116896e+000
2.550006063784524e-003	2.500477e+000	2.118922e+000
2.550009009587621e-003	2.500708e+000	2.122192e+000
2.550013637639073e-003	2.501072e+000	2.127330e+000
2.550021486248473e-003	2.501688e+000	2.136035e+000
2.550037183467274e-003	2.502920e+000	2.153444e+000
2.550066768083765e-003	2.505243e+000	2.186302e+000
2.550095305626362e-003	2.507481e+000	2.218076e+000
2.550133650287408e-003	2.510483e+000	2.260889e+000
2.550178683490196e-003	2.513999e+000	2.311311e+000
2.550385588356412e-003	2.529886e+000	2.543111e+000
2.550636684698117e-003	2.548123e+000	2.817637e+000
2.551065172447535e-003	2.576673e+000	3.261155e+000
2.551345443952434e-003	2.592910e+000	3.515566e+000
2.551586386847574e-003	2.604281e+000	3.683723e+000
2.551859716800233e-003	2.614367e+000	3.821708e+000
2.552071718977006e-003	2.620105e+000	3.903592e+000
2.552229538350526e-003	2.622857e+000	3.952602e+000
2.552407924507894e-003	2.624335e+000	3.997620e+000
2.552615740623585e-003	2.624101e+000	4.038725e+000
2.552838402872681e-003	2.621225e+000	4.067886e+000
2.553199433447935e-003	2.611283e+000	4.082365e+000
2.553663107805267e-003	2.591002e+000	4.035715e+000
2.554157354457031e-003	2.562474e+000	3.890133e+000
2.554351474393318e-003	2.549394e+000	3.774109e+000
2.554498409741599e-003	2.538663e+000	3.627462e+000
2.554644930880198e-003	2.527599e+000	3.433133e+000
2.554785832312066e-003	2.516742e+000	3.228641e+000
2.554898400348639e-003	2.507963e+000	3.071502e+000
2.555030306670177e-003	2.497635e+000	2.900754e+000
2.555267332670252e-003	2.479217e+000	2.613033e+000
2.555503975805906e-003	2.461500e+000	2.344000e+000
2.555923640768842e-003	2.433370e+000	1.912049e+000
2.556559387924839e-003	2.398020e+000	1.338440e+000
2.556855520938207e-003	2.385818e+000	1.117267e+000
2.557068633914898e-003	2.379963e+000	9.908839e-001
2.557227200464876e-003	2.377174e+000	9.155295e-001
2.557405056824610e-003	2.375681e+000	8.509549e-001
2.557614671650031e-003	2.375896e+000	7.996160e-001
2.557836664002346e-003	2.378741e+000	7.795643e-001
2.558196626492545e-003	2.389025e+000	8.276406e-001
2.558770490875918e-003	2.415782e+000	1.069893e+000
2.559396983582929e-003	2.455434e+000	1.528482e+000
2.559972474404602e-003	2.497988e+000	2.089591e+000
2.560385711301110e-003	2.529517e+000	2.539560e+000
2.560785765822385e-003	2.558293e+000	2.973795e+000
2.561190909068529e-003	2.584242e+000	3.380202e+000
2.561437485578849e-003	2.597443e+000	3.583154e+000
2.561737497428108e-003	2.609936e+000	3.761252e+000
2.562039999709818e-003	2.619184e+000	3.890768e+000
2.562218420155133e-003	2.622664e+000	3.949025e+000
2.562396328388354e-003	2.624264e+000	3.994734e+000
2.562611416774099e-003	2.624113e+000	4.037799e+000
2.562831369185076e-003	2.621362e+000	4.067136e+000
2.563188077844494e-003	2.611661e+000	4.082281e+000
2.563655753788777e-003	2.591381e+000	4.037322e+000
2.564144087597674e-003	2.563380e+000	3.897876e+000
2.564335658042285e-003	2.550529e+000	3.787209e+000
2.564484627486984e-003	2.539689e+000	3.643579e+000
2.564628502167165e-003	2.528855e+000	3.456255e+000
2.564768915192155e-003	2.518057e+000	3.252157e+000
2.564875233486626e-003	2.509776e+000	3.102288e+000
2.565004933738416e-003	2.499624e+000	2.933095e+000
2.565264334241995e-003	2.479456e+000	2.616765e+000
2.565501602464744e-003	2.461676e+000	2.346462e+000
2.565921125312775e-003	2.433814e+000	1.917762e+000
2.566636216536000e-003	2.394889e+000	1.282360e+000
2.566909868781365e-003	2.384115e+000	1.083498e+000
2.567108717516413e-003	2.379117e+000	9.706439e-001
2.567260037686557e-003	2.376765e+000	9.022870e-001
2.567447880125141e-003	2.375490e+000	8.376742e-001
2.567630617794395e-003	2.375941e+000	7.961870e-001
2.567862599625917e-003	2.379267e+000	7.799162e-001
2.568238466123060e-003	2.390615e+000	8.393004e-001
2.568835991581478e-003	2.419500e+000	1.109188e+000
2.569452634718493e-003	2.459304e+000	1.576495e+000
2.570003607342236e-003	2.500361e+000	2.122377e+000
2.570408291605058e-003	2.531187e+000	2.564377e+000
2.570825014998491e-003	2.560877e+000	3.014157e+000
2.571242286664907e-003	2.587095e+000	3.425119e+000
2.571490687549185e-003	2.599865e+000	3.619090e+000
2.571823822675677e-003	2.612539e+000	3.798489e+000
2.572184544274745e-003	2.621820e+000	3.936335e+000
2.572354308869819e-003	2.624039e+000	3.984507e+000
2.572564417848643e-003	2.624405e+000	4.029607e+000
2.572754886086171e-003	2.622687e+000	4.058890e+000
2.573064356338198e-003	2.615507e+000	4.080116e+000
2.573553330730057e-003	2.596498e+000	4.055844e+000
2.573996769504595e-003	2.572922e+000	3.963189e+000
2.574218090871172e-003	2.558756e+000	3.866797e+000
2.574380385068748e-003	2.547340e+000	3.749400e+000
2.574515316693455e-003	2.537403e+000	3.605140e+000
2.574672837190873e-003	2.525454e+000	3.391299e+000
2.574823709424489e-003	2.513788e+000	3.175135e+000
2.574958534163846e-003	2.503250e+000	2.991808e+000
2.575101729249368e-003	2.492052e+000	2.811135e+000
2.575347258169073e-003	2.473108e+000	2.519819e+000
2.575599426511579e-003	2.454676e+000	2.240557e+000
2.576103763196589e-003	2.421893e+000	1.733354e+000
2.576564686962676e-003	2.397325e+000	1.328303e+000
2.576859246462400e-003	2.385696e+000	1.113982e+000
2.577071373073726e-003	2.379902e+000	9.889951e-001
2.577229260732405e-003	2.377146e+000	9.143800e-001
2.577407558302425e-003	2.375667e+000	8.499680e-001
2.577615604125377e-003	2.375898e+000	7.993115e-001
2.577838180836560e-003	2.378771e+000	7.795135e-001
2.578199075042179e-003	2.389116e+000	8.282639e-001
2.578774332354342e-003	2.415989e+000	1.071991e+000
2.579398524815255e-003	2.455533e+000	1.529664e+000
2.579973437428703e-003	2.498061e+000	2.090631e+000
2.580387468330437e-003	2.529647e+000	2.541490e+000
2.580788619984510e-003	2.558482e+000	2.976741e+000
2.581194843362291e-003	2.584460e+000	3.383627e+000
2.581442383133234e-003	2.597660e+000	3.586287e+000
2.581748964756321e-003	2.610304e+000	3.766376e+000
2.582057134645149e-003	2.619576e+000	3.896785e+000
2.582227467042124e-003	2.622799e+000	3.951688e+000
2.582407541104518e-003	2.624328e+000	3.997391e+000
2.582615597715011e-003	2.624102e+000	4.038613e+000
2.582838170409065e-003	2.621229e+000	4.067800e+000
2.583199058210247e-003	2.611286e+000	4.082232e+000
2.583665461489930e-003	2.590866e+000	4.035024e+000
2.584160222628421e-003	2.562293e+000	3.889059e+000
2.584350243024335e-003	2.549485e+000	3.775235e+000
2.584498483713069e-003	2.538656e+000	3.627081e+000
2.584647167747276e-003	2.527426e+000	3.429931e+000
2.584789918672261e-003	2.516423e+000	3.223052e+000
2.584905385920936e-003	2.507416e+000	3.062290e+000
2.585039298265373e-003	2.496937e+000	2.889800e+000
2.585307122954246e-003	2.476178e+000	2.566892e+000
2.585551034539359e-003	2.458120e+000	2.292716e+000
2.586020406124752e-003	2.427050e+000	1.814318e+000
2.586540988106663e-003	2.398549e+000	1.348919e+000
2.586842611833911e-003	2.386243e+000	1.125043e+000
2.587059152642671e-003	2.380176e+000	9.955934e-001
2.587220072928170e-003	2.377273e+000	9.183744e-001
2.587396409274263e-003	2.375731e+000	8.536841e-001
