time	V(b0)	V(b1)	V(mosi)
2.514617996093370e-003	-1.198561e-006	5.001988e+000	0.000000e+000
2.514754627198742e-003	-1.284910e-006	5.001859e+000	0.000000e+000
2.514853469985557e-003	-1.224406e-006	5.001768e+000	0.000000e+000
2.514979190973195e-003	-1.140031e-006	5.001661e+000	0.000000e+000
2.515230632948471e-003	-1.039780e-006	5.001461e+000	0.000000e+000
2.515465888354849e-003	-9.763475e-007	5.001287e+000	0.000000e+000
2.515847938065157e-003	-8.869801e-007	5.001031e+000	0.000000e+000
2.516482863548113e-003	-7.003160e-007	5.000656e+000	0.000000e+000
2.516802112644435e-003	-5.777700e-007	5.000498e+000	0.000000e+000
2.517029510934070e-003	-4.733789e-007	5.000408e+000	0.000000e+000
2.517197829262020e-003	-3.903679e-007	5.000355e+000	0.000000e+000
2.517369487506652e-003	-3.018290e-007	5.000313e+000	0.000000e+000
2.517601394700789e-003	-1.779224e-007	5.000274e+000	0.000000e+000
2.517815064137709e-003	-5.980800e-008	5.000259e+000	0.000000e+000
2.518161738622449e-003	1.375082e-007	5.000283e+000	0.000000e+000
2.518715648626546e-003	4.478260e-007	5.000421e+000	0.000000e+000
2.519359397406697e-003	7.561322e-007	5.000711e+000	0.000000e+000
2.519953623523898e-003	9.383610e-007	5.001074e+000	0.000000e+000
2.520364540471722e-003	9.759647e-007	5.001359e+000	0.000000e+000
2.520778199231143e-003	9.358686e-007	5.001648e+000	0.000000e+000
2.521191977412273e-003	8.136975e-007	5.001917e+000	0.000000e+000
2.521439001337530e-003	6.630384e-007	5.002049e+000	0.000000e+000
2.521737087377368e-003	4.540988e-007	5.002165e+000	0.000000e+000
2.522037682210778e-003	3.193592e-007	5.002249e+000	0.000000e+000
2.522219937335187e-003	2.656305e-007	5.002287e+000	0.000000e+000
2.522398209037650e-003	2.180942e-007	5.002317e+000	0.000000e+000
2.522612118237104e-003	1.661021e-007	5.002345e+000	0.000000e+000
2.522832510303805e-003	1.131710e-007	5.002364e+000	0.000000e+000
2.523189920410998e-003	2.255204e-008	5.002374e+000	0.000000e+000
2.523654309758376e-003	-1.343762e-007	5.002345e+000	0.000000e+000
2.524142155872407e-003	-4.185429e-007	5.002254e+000	0.000000e+000
2.524340416198776e-003	-6.521202e-007	5.002181e+000	0.000000e+000
2.524487754223215e-003	-9.418438e-007	5.002090e+000	0.000000e+000
2.524630032099622e-003	-1.211869e-006	5.001970e+000	0.000000e+000
2.524768867280823e-003	-1.279537e-006	5.001840e+000	0.000000e+000
2.524873630143873e-003	-1.210813e-006	5.001743e+000	0.000000e+000
2.525001688985743e-003	-1.129447e-006	5.001635e+000	0.000000e+000
2.525257806669484e-003	-1.032119e-006	5.001433e+000	0.000000e+000
2.525490136933091e-003	-9.711912e-007	5.001262e+000	0.000000e+000
2.525900901058834e-003	-8.723702e-007	5.000992e+000	0.000000e+000
2.526596725870214e-003	-6.580325e-007	5.000592e+000	0.000000e+000
2.526881844802609e-003	-5.435979e-007	5.000458e+000	0.000000e+000
2.527088015631937e-003	-4.454020e-007	5.000381e+000	0.000000e+000
2.527241788953507e-003	-3.679471e-007	5.000336e+000	0.000000e+000
2.527422786820139e-003	-2.733821e-007	5.000295e+000	0.000000e+000
2.527621277904865e-003	-1.663297e-007	5.000264e+000	0.000000e+000
2.527847409686785e-003	-4.020562e-008	5.000252e+000	0.000000e+000
2.528213968554428e-003	1.694898e-007	5.000284e+000	0.000000e+000
2.528797676673775e-003	4.945724e-007	5.000443e+000	0.000000e+000
2.529423526619568e-003	7.863562e-007	5.000738e+000	0.000000e+000
2.529987028990585e-003	9.475110e-007	5.001090e+000	0.000000e+000
2.530401194464557e-003	9.786067e-007	5.001379e+000	0.000000e+000
2.530805494581329e-003	9.347385e-007	5.001660e+000	0.000000e+000
2.531214603714353e-003	8.052569e-007	5.001923e+000	0.000000e+000
2.531458928228045e-003	6.532317e-007	5.002050e+000	0.000000e+000
2.531806091771281e-003	4.215507e-007	5.002177e+000	0.000000e+000
2.532125232610010e-003	2.952168e-007	5.002261e+000	0.000000e+000
2.532280597518458e-003	2.519657e-007	5.002291e+000	0.000000e+000
2.532447354754015e-003	2.073767e-007	5.002317e+000	0.000000e+000
2.532630422344953e-003	1.635545e-007	5.002340e+000	0.000000e+000
2.532862281784732e-003	1.074046e-007	5.002358e+000	0.000000e+000
2.533237953732601e-003	1.027500e-008	5.002366e+000	0.000000e+000
2.533700659350731e-003	-1.555061e-007	5.002331e+000	0.000000e+000
2.534208991971338e-003	-4.870256e-007	5.002223e+000	0.000000e+000
2.534395051455405e-003	-7.503768e-007	5.002144e+000	0.000000e+000
2.534539062334845e-003	-1.040341e-006	5.002042e+000	0.000000e+000
2.534710708461896e-003	-1.262203e-006	5.001889e+000	0.000000e+000
2.534850991699732e-003	-1.238643e-006	5.001760e+000	0.000000e+000
2.535003287346050e-003	-1.134064e-006	5.001627e+000	0.000000e+000
2.535157240046299e-003	-1.067496e-006	5.001503e+000	0.000000e+000
2.535394025840495e-003	-9.977632e-007	5.001325e+000	0.000000e+000
2.535679484967370e-003	-9.306465e-007	5.001126e+000	0.000000e+000
2.536250403221121e-003	-7.784921e-007	5.000769e+000	0.000000e+000
2.536653491628632e-003	-6.379358e-007	5.000551e+000	0.000000e+000
2.536922185361310e-003	-5.222197e-007	5.000433e+000	0.000000e+000
2.537117837665088e-003	-4.290830e-007	5.000364e+000	0.000000e+000
2.537271393464657e-003	-3.515970e-007	5.000321e+000	0.000000e+000
2.537461934283700e-003	-2.516072e-007	5.000279e+000	0.000000e+000
2.537635845036335e-003	-1.576384e-007	5.000255e+000	0.000000e+000
2.537871099736997e-003	-2.576969e-008	5.000245e+000	0.000000e+000
2.538252165750469e-003	1.924758e-007	5.000284e+000	0.000000e+000
2.538857372179432e-003	5.276520e-007	5.000460e+000	0.000000e+000
2.539475898715114e-003	8.093204e-007	5.000760e+000	0.000000e+000
2.540017092154145e-003	9.555189e-007	5.001102e+000	0.000000e+000
2.540418856102036e-003	9.803763e-007	5.001384e+000	0.000000e+000
2.540832912003860e-003	9.311168e-007	5.001671e+000	0.000000e+000
2.541247602341295e-003	7.888738e-007	5.001935e+000	0.000000e+000
2.541491969795016e-003	6.298146e-007	5.002059e+000	0.000000e+000
2.541819067103168e-003	4.159671e-007	5.002174e+000	0.000000e+000
2.542174495515639e-003	2.825431e-007	5.002263e+000	0.000000e+000
2.542341833639476e-003	2.370961e-007	5.002294e+000	0.000000e+000
2.542522628183363e-003	1.903526e-007	5.002320e+000	0.000000e+000
2.542686849774171e-003	1.512583e-007	5.002339e+000	0.000000e+000
2.542953985778054e-003	8.562622e-008	5.002356e+000	0.000000e+000
2.543385385093881e-003	-3.286621e-008	5.002355e+000	0.000000e+000
2.543832671870184e-003	-2.159177e-007	5.002307e+000	0.000000e+000
2.544251973467051e-003	-5.375811e-007	5.002201e+000	0.000000e+000
2.544425587411530e-003	-8.128847e-007	5.002118e+000	0.000000e+000
2.544565104376211e-003	-1.093839e-006	5.002013e+000	0.000000e+000
2.544739546079707e-003	-1.279005e-006	5.001853e+000	0.000000e+000
2.544850423102897e-003	-1.240826e-006	5.001751e+000	0.000000e+000
2.544998666837532e-003	-1.135267e-006	5.001624e+000	0.000000e+000
2.545183647025869e-003	-1.058659e-006	5.001475e+000	0.000000e+000
2.545423964110600e-003	-9.906053e-007	5.001296e+000	0.000000e+000
2.545741353660009e-003	-9.163251e-007	5.001078e+000	0.000000e+000
2.546355956757567e-003	-7.454318e-007	5.000702e+000	0.000000e+000
2.546715224324839e-003	-6.143815e-007	5.000515e+000	0.000000e+000
2.546966475783857e-003	-5.024775e-007	5.000410e+000	0.000000e+000
2.547150738501584e-003	-4.131300e-007	5.000347e+000	0.000000e+000
2.547312319137193e-003	-3.307640e-007	5.000303e+000	0.000000e+000
2.547470206229409e-003	-2.474235e-007	5.000270e+000	0.000000e+000
2.547638920751668e-003	-1.558325e-007	5.000247e+000	0.000000e+000
2.547876100784901e-003	-2.255358e-008	5.000238e+000	0.000000e+000
2.548260222868308e-003	1.978276e-007	5.000278e+000	0.000000e+000
2.548869930967143e-003	5.485848e-007	5.000435e+000	0.000000e+000
2.549092663514169e-003	6.639061e-007	5.000529e+000	0.000000e+000
2.549539128608221e-003	8.535812e-007	5.000771e+000	0.000000e+000
2.549604967378475e-003	8.772408e-007	5.000813e+000	0.000000e+000
2.549670806148729e-003	8.985254e-007	5.000855e+000	0.000000e+000
2.549736644918983e-003	9.174348e-007	5.000899e+000	0.000000e+000
2.549802483689237e-003	9.339692e-007	5.000943e+000	0.000000e+000
2.549868322459492e-003	9.481286e-007	5.000988e+000	0.000000e+000
2.549934161229746e-003	9.599128e-007	5.001033e+000	0.000000e+000
2.550000000000000e-003	9.693221e-007	5.001080e+000	0.000000e+000
2.550001000000000e-003	9.695526e-007	5.001081e+000	0.000000e+000
2.550001014741620e-003	-3.864883e-007	5.001079e+000	0.000000e+000
2.550001044224862e-003	-3.118189e-006	5.001077e+000	0.000000e+000
2.550001103191345e-003	-1.149371e-005	5.001066e+000	0.000000e+000
2.550001164549847e-003	-2.835623e-005	5.001034e+000	0.000000e+000
2.550001244787837e-003	-5.831353e-005	5.000960e+000	0.000000e+000
2.550001341729668e-003	-9.138611e-005	5.000847e+000	0.000000e+000
2.550001437519800e-003	-1.128582e-004	5.000727e+000	0.000000e+000
2.550001601298596e-003	-1.325715e-004	5.000515e+000	0.000000e+000
2.550001749423200e-003	-1.439816e-004	5.000320e+000	0.000000e+000
2.550001775854726e-003	-1.459396e-004	5.000284e+000	0.000000e+000
2.550001828717778e-003	-1.504879e-004	5.000211e+000	0.000000e+000
2.550001894273896e-003	-1.562938e-004	5.000119e+000	0.000000e+000
2.550002000000000e-003	-1.652015e-004	4.999972e+000	0.000000e+000
2.550002005254974e-003	-1.627747e-004	4.999970e+000	0.000000e+000
2.550002015764924e-003	-1.582988e-004	4.999967e+000	0.000000e+000
2.550002036784822e-003	-1.508322e-004	4.999962e+000	0.000000e+000
2.550002078824620e-003	-1.396026e-004	4.999960e+000	0.000000e+000
2.550002133588172e-003	-1.301881e-004	4.999960e+000	0.000000e+000
2.550002236774060e-003	-1.212535e-004	4.999962e+000	0.000000e+000
2.550002388273278e-003	-1.164833e-004	4.999965e+000	0.000000e+000
2.550002587590718e-003	-1.156763e-004	4.999969e+000	0.000000e+000
2.550002863881571e-003	-1.165522e-004	4.999972e+000	0.000000e+000
2.550003321010564e-003	-1.175443e-004	4.999978e+000	0.000000e+000
2.550004235268551e-003	-1.173183e-004	4.999987e+000	0.000000e+000
2.550006063784524e-003	-1.136100e-004	5.000000e+000	0.000000e+000
2.550009009587621e-003	-1.050969e-004	5.000012e+000	0.000000e+000
2.550013637639073e-003	-9.131099e-005	5.000021e+000	0.000000e+000
2.550021486248473e-003	-7.167065e-005	5.000029e+000	0.000000e+000
2.550037183467274e-003	-4.494541e-005	5.000038e+000	0.000000e+000
2.550066768083765e-003	-1.721398e-005	5.000051e+000	0.000000e+000
2.550095305626362e-003	-5.720772e-006	5.000061e+000	0.000000e+000
2.550133650287408e-003	-1.118921e-006	5.000070e+000	0.000000e+000
2.550178683490196e-003	3.155059e-007	5.000078e+000	0.000000e+000
2.550385588356412e-003	8.576025e-007	5.000093e+000	0.000000e+000
2.550636684698117e-003	8.924617e-007	5.000096e+000	0.000000e+000
2.551065172447535e-003	8.412101e-007	5.000090e+000	0.000000e+000
2.551345443952434e-003	7.152102e-007	5.000079e+000	0.000000e+000
2.551586386847574e-003	5.409434e-007	5.000063e+000	0.000000e+000
2.551859716800233e-003	3.764412e-007	5.000045e+000	0.000000e+000
2.552071718977006e-003	3.019000e-007	5.000035e+000	0.000000e+000
2.552229538350526e-003	2.585215e-007	5.000030e+000	0.000000e+000
2.552407924507894e-003	2.126020e-007	5.000024e+000	0.000000e+000
2.552615740623585e-003	1.629311e-007	5.000019e+000	0.000000e+000
2.552838402872681e-003	1.103319e-007	5.000013e+000	0.000000e+000
2.553199433447935e-003	1.899365e-008	5.000004e+000	0.000000e+000
2.553663107805267e-003	-1.390595e-007	4.999989e+000	0.000000e+000
2.554157354457031e-003	-4.348414e-007	4.999964e+000	0.000000e+000
2.554351474393318e-003	-6.757468e-007	4.999945e+000	0.000000e+000
2.554498409741599e-003	-9.715932e-007	4.999921e+000	0.000000e+000
2.554644930880198e-003	-1.234101e-006	4.999895e+000	0.000000e+000
2.554785832312066e-003	-1.279170e-006	4.999878e+000	0.000000e+000
2.554898400348639e-003	-1.201363e-006	4.999876e+000	0.000000e+000
2.555030306670177e-003	-1.122228e-006	4.999882e+000	0.000000e+000
2.555267332670252e-003	-1.034901e-006	4.999891e+000	0.000000e+000
2.555503975805906e-003	-9.734003e-007	4.999898e+000	0.000000e+000
2.555923640768842e-003	-8.707836e-007	4.999909e+000	0.000000e+000
2.556559387924839e-003	-6.723018e-007	4.999928e+000	0.000000e+000
2.556855520938207e-003	-5.528057e-007	4.999939e+000	0.000000e+000
2.557068633914898e-003	-4.516667e-007	4.999949e+000	0.000000e+000
2.557227200464876e-003	-3.716382e-007	4.999956e+000	0.000000e+000
2.557405056824610e-003	-2.780810e-007	4.999965e+000	0.000000e+000
2.557614671650031e-003	-1.640428e-007	4.999976e+000	0.000000e+000
2.557836664002346e-003	-3.920718e-008	4.999988e+000	0.000000e+000
2.558196626492545e-003	1.684088e-007	5.000009e+000	0.000000e+000
2.558770490875918e-003	4.924754e-007	5.000041e+000	0.000000e+000
2.559396983582929e-003	7.908407e-007	5.000072e+000	0.000000e+000
2.559972474404602e-003	9.620710e-007	5.000092e+000	0.000000e+000
2.560385711301110e-003	9.968370e-007	5.000097e+000	0.000000e+000
2.560785765822385e-003	9.559341e-007	5.000095e+000	0.000000e+000
2.561190909068529e-003	8.340898e-007	5.000086e+000	0.000000e+000
2.561437485578849e-003	6.820779e-007	5.000073e+000	0.000000e+000
2.561737497428108e-003	4.696266e-007	5.000053e+000	0.000000e+000
2.562039999709818e-003	3.327653e-007	5.000036e+000	0.000000e+000
2.562218420155133e-003	2.795852e-007	5.000030e+000	0.000000e+000
2.562396328388354e-003	2.314787e-007	5.000025e+000	0.000000e+000
2.562611416774099e-003	1.786041e-007	5.000019e+000	0.000000e+000
2.562831369185076e-003	1.252057e-007	5.000013e+000	0.000000e+000
2.563188077844494e-003	3.356018e-008	5.000004e+000	0.000000e+000
2.563655753788777e-003	-1.260309e-007	4.999990e+000	0.000000e+000
2.564144087597674e-003	-4.125731e-007	4.999965e+000	0.000000e+000
2.564335658042285e-003	-6.402321e-007	4.999947e+000	0.000000e+000
2.564484627486984e-003	-9.346609e-007	4.999924e+000	0.000000e+000
2.564628502167165e-003	-1.210278e-006	4.999897e+000	0.000000e+000
2.564768915192155e-003	-1.281364e-006	4.999879e+000	0.000000e+000
2.564875233486626e-003	-1.211503e-006	4.999876e+000	0.000000e+000
2.565004933738416e-003	-1.128519e-006	4.999880e+000	0.000000e+000
2.565264334241995e-003	-1.030073e-006	4.999891e+000	0.000000e+000
2.565501602464744e-003	-9.676495e-007	4.999898e+000	0.000000e+000
2.565921125312775e-003	-8.645595e-007	4.999909e+000	0.000000e+000
2.566636216536000e-003	-6.385580e-007	4.999931e+000	0.000000e+000
2.566909868781365e-003	-5.261015e-007	4.999941e+000	0.000000e+000
2.567108717516413e-003	-4.293198e-007	4.999950e+000	0.000000e+000
2.567260037686557e-003	-3.517359e-007	4.999958e+000	0.000000e+000
2.567447880125141e-003	-2.521805e-007	4.999967e+000	0.000000e+000
2.567630617794395e-003	-1.521972e-007	4.999977e+000	0.000000e+000
2.567862599625917e-003	-2.125571e-008	4.999990e+000	0.000000e+000
2.568238466123060e-003	1.955985e-007	5.000011e+000	0.000000e+000
2.568835991581478e-003	5.302990e-007	5.000044e+000	0.000000e+000
2.569452634718493e-003	8.161438e-007	5.000074e+000	0.000000e+000
2.570003607342236e-003	9.701070e-007	5.000093e+000	0.000000e+000
2.570408291605058e-003	9.977986e-007	5.000097e+000	0.000000e+000
2.570825014998491e-003	9.494143e-007	5.000095e+000	0.000000e+000
2.571242286664907e-003	8.071558e-007	5.000084e+000	0.000000e+000
2.571490687549185e-003	6.456813e-007	5.000070e+000	0.000000e+000
2.571823822675677e-003	4.276419e-007	5.000048e+000	0.000000e+000
2.572184544274745e-003	2.922990e-007	5.000031e+000	0.000000e+000
2.572354308869819e-003	2.462060e-007	5.000026e+000	0.000000e+000
2.572564417848643e-003	1.916544e-007	5.000020e+000	0.000000e+000
2.572754886086171e-003	1.461161e-007	5.000015e+000	0.000000e+000
2.573064356338198e-003	6.786205e-008	5.000008e+000	0.000000e+000
2.573553330730057e-003	-8.167728e-008	4.999993e+000	0.000000e+000
2.573996769504595e-003	-2.919283e-007	4.999975e+000	0.000000e+000
2.574218090871172e-003	-4.811385e-007	4.999959e+000	0.000000e+000
2.574380385068748e-003	-7.178803e-007	4.999940e+000	0.000000e+000
2.574515316693455e-003	-9.939248e-007	4.999918e+000	0.000000e+000
2.574672837190873e-003	-1.239030e-006	4.999891e+000	0.000000e+000
2.574823709424489e-003	-1.244667e-006	4.999878e+000	0.000000e+000
2.574958534163846e-003	-1.152751e-006	4.999878e+000	0.000000e+000
2.575101729249368e-003	-1.082350e-006	4.999884e+000	0.000000e+000
2.575347258169073e-003	-1.005222e-006	4.999894e+000	0.000000e+000
2.575599426511579e-003	-9.449109e-007	4.999901e+000	0.000000e+000
2.576103763196589e-003	-8.177470e-007	4.999914e+000	0.000000e+000
2.576564686962676e-003	-6.659474e-007	4.999928e+000	0.000000e+000
2.576859246462400e-003	-5.439314e-007	4.999939e+000	0.000000e+000
2.577071373073726e-003	-4.442693e-007	4.999949e+000	0.000000e+000
2.577229260732405e-003	-3.652402e-007	4.999956e+000	0.000000e+000
2.577407558302425e-003	-2.718051e-007	4.999965e+000	0.000000e+000
2.577615604125377e-003	-1.589436e-007	4.999976e+000	0.000000e+000
2.577838180836560e-003	-3.404388e-008	4.999988e+000	0.000000e+000
2.578199075042179e-003	1.738372e-007	5.000009e+000	0.000000e+000
2.578774332354342e-003	4.982109e-007	5.000041e+000	0.000000e+000
2.579398524815255e-003	7.948074e-007	5.000072e+000	0.000000e+000
2.579973437428703e-003	9.651727e-007	5.000092e+000	0.000000e+000
2.580387468330437e-003	9.995539e-007	5.000097e+000	0.000000e+000
2.580788619984510e-003	9.580345e-007	5.000095e+000	0.000000e+000
2.581194843362291e-003	8.343416e-007	5.000086e+000	0.000000e+000
2.581442383133234e-003	6.810366e-007	5.000073e+000	0.000000e+000
2.581748964756321e-003	4.660166e-007	5.000052e+000	0.000000e+000
2.582057134645149e-003	3.297367e-007	5.000035e+000	0.000000e+000
2.582227467042124e-003	2.794624e-007	5.000029e+000	0.000000e+000
2.582407541104518e-003	2.308063e-007	5.000024e+000	0.000000e+000
2.582615597715011e-003	1.798319e-007	5.000019e+000	0.000000e+000
2.582838170409065e-003	1.256566e-007	5.000013e+000	0.000000e+000
2.583199058210247e-003	3.246571e-008	5.000004e+000	0.000000e+000
2.583665461489930e-003	-1.287446e-007	4.999989e+000	0.000000e+000
2.584160222628421e-003	-4.269313e-007	4.999964e+000	0.000000e+000
2.584350243024335e-003	-6.640696e-007	4.999945e+000	0.000000e+000
2.584498483713069e-003	-9.622627e-007	4.999921e+000	0.000000e+000
2.584647167747276e-003	-1.225783e-006	4.999894e+000	0.000000e+000
2.584789918672261e-003	-1.268410e-006	4.999878e+000	0.000000e+000
2.584905385920936e-003	-1.188689e-006	4.999876e+000	0.000000e+000
2.585039298265373e-003	-1.110958e-006	4.999882e+000	0.000000e+000
2.585307122954246e-003	-1.016729e-006	4.999892e+000	0.000000e+000
2.585551034539359e-003	-9.550179e-007	4.999899e+000	0.000000e+000
2.586020406124752e-003	-8.398961e-007	4.999911e+000	0.000000e+000
2.586540988106663e-003	-6.740016e-007	4.999927e+000	0.000000e+000
2.586842611833911e-003	-5.514615e-007	4.999938e+000	0.000000e+000
2.587059152642671e-003	-4.501204e-007	4.999948e+000	0.000000e+000
2.587220072928170e-003	-3.697202e-007	4.999956e+000	0.000000e+000
2.587396409274263e-003	-2.774097e-007	4.999965e+000	0.000000e+000
2.587611446945576e-003	-1.608823e-007	4.999976e+000	0.000000e+000
2.587831418267400e-003	-3.755587e-008	4.999988e+000	0.000000e+000
2.588188157100003e-003	1.678709e-007	5.000008e+000	0.000000e+000
2.588757195706966e-003	4.893224e-007	5.000040e+000	0.000000e+000
2.589382993057024e-003	7.886255e-007	5.000071e+000	0.000000e+000
2.589965181581938e-003	9.644058e-007	5.000092e+000	0.000000e+000
2.590372127286882e-003	1.000145e-006	5.000097e+000	0.000000e+000
2.590782599403798e-003	9.589653e-007	5.000095e+000	0.000000e+000
2.591193280503044e-003	8.348317e-007	5.000086e+000	0.000000e+000
2.591444231032653e-003	6.799474e-007	5.000073e+000	0.000000e+000
2.591755685297439e-003	4.630458e-007	5.000052e+000	0.000000e+000
2.592068475172636e-003	3.266591e-007	5.000035e+000	0.000000e+000
2.592230299472794e-003	2.792455e-007	5.000029e+000	0.000000e+000
2.592411050875832e-003	2.302268e-007	5.000024e+000	0.000000e+000
2.592616905812204e-003	1.798156e-007	5.000019e+000	0.000000e+000
2.592840298216108e-003	1.254436e-007	5.000013e+000	0.000000e+000
2.593202492701597e-003	3.173301e-008	5.000004e+000	0.000000e+000
2.593669900147165e-003	-1.306267e-007	4.999989e+000	0.000000e+000
2.594166725620812e-003	-4.354126e-007	4.999963e+000	0.000000e+000
2.594364649217101e-003	-6.904346e-007	4.999943e+000	0.000000e+000
2.594512940034149e-003	-9.893142e-007	4.999919e+000	0.000000e+000
2.594668688069147e-003	-1.238692e-006	4.999892e+000	0.000000e+000
2.594817121093098e-003	-1.253089e-006	4.999877e+000	0.000000e+000
2.594946780189691e-003	-1.162730e-006	4.999878e+000	0.000000e+000
2.595088315020300e-003	-1.089947e-006	4.999884e+000	0.000000e+000
2.595344854601191e-003	-1.006603e-006	4.999893e+000	0.000000e+000
2.595593660296310e-003	-9.459437e-007	4.999900e+000	0.000000e+000
2.596091271686547e-003	-8.208550e-007	4.999913e+000	0.000000e+000
2.596555588447760e-003	-6.687994e-007	4.999928e+000	0.000000e+000
2.596852851824800e-003	-5.461638e-007	4.999939e+000	0.000000e+000
2.597066672266766e-003	-4.459948e-007	4.999949e+000	0.000000e+000
2.597225725308224e-003	-3.664820e-007	4.999956e+000	0.000000e+000
2.597403266263983e-003	-2.734774e-007	4.999965e+000	0.000000e+000
2.597614004092923e-003	-1.592488e-007	4.999976e+000	0.000000e+000
2.597835578088782e-003	-3.494210e-008	4.999988e+000	0.000000e+000
2.598194873439386e-003	1.719443e-007	5.000009e+000	0.000000e+000
2.598767739930943e-003	5.025936e-007	5.000041e+000	0.000000e+000
2.599135052612852e-003	7.047152e-007	5.000062e+000	0.000000e+000
2.599265374636181e-003	7.653277e-007	5.000068e+000	0.000000e+000
2.599527018682838e-003	8.710835e-007	5.000080e+000	0.000000e+000
2.599782018682815e-003	9.427425e-007	5.000088e+000	0.000000e+000
2.599909018682803e-003	9.693183e-007	5.000092e+000	0.000000e+000
2.599972018682797e-003	9.799880e-007	5.000093e+000	0.000000e+000
2.599975590111368e-003	9.805449e-007	5.000093e+000	0.000000e+000
2.599979161539939e-003	9.810961e-007	5.000093e+000	0.000000e+000
2.599982732968510e-003	9.816417e-007	5.000093e+000	0.000000e+000
2.599986304397081e-003	9.821817e-007	5.000093e+000	0.000000e+000
2.599989875825653e-003	9.827162e-007	5.000094e+000	0.000000e+000
2.599993447254223e-003	9.832451e-007	5.000094e+000	0.000000e+000
2.599997018682795e-003	9.837684e-007	5.000093e+000	0.000000e+000
2.599998000000000e-003	9.840845e-007	5.000093e+000	0.000000e+000
2.599998112096769e-003	9.839221e-007	5.000093e+000	0.000000e+000
2.599998261559128e-003	9.839495e-007	5.000093e+000	0.000000e+000
2.599998560483847e-003	9.839921e-007	5.000093e+000	0.000000e+000
2.599999158333283e-003	9.840787e-007	5.000093e+000	0.000000e+000
2.599999999999999e-003	9.841542e-007	5.000093e+000	0.000000e+000
2.600000005162866e-003	3.525894e-006	5.000098e+000	0.000000e+000
2.600000015488598e-003	8.213809e-006	5.000108e+000	0.000000e+000
2.600000036140063e-003	1.624813e-005	5.000129e+000	0.000000e+000
2.600000077442993e-003	3.006875e-005	5.000175e+000	0.000000e+000
2.600000085776115e-003	3.249988e-005	5.000185e+000	0.000000e+000
2.600000102442360e-003	3.679330e-005	5.000206e+000	0.000000e+000
2.600000135774850e-003	4.475057e-005	5.000250e+000	0.000000e+000
2.600000202439829e-003	5.965343e-005	5.000343e+000	0.000000e+000
2.600000214570200e-003	6.220816e-005	5.000361e+000	0.000000e+000
2.600000217602792e-003	6.281822e-005	5.000365e+000	0.000000e+000
2.600000223667978e-003	6.401571e-005	5.000374e+000	0.000000e+000
2.600000235798349e-003	6.636207e-005	5.000393e+000	0.000000e+000
2.600000244896128e-003	6.804000e-005	5.000406e+000	0.000000e+000
2.600000266124277e-003	7.172836e-005	5.000438e+000	0.000000e+000
2.600000278254648e-003	7.368709e-005	5.000456e+000	0.000000e+000
2.600000287352427e-003	7.506871e-005	5.000469e+000	0.000000e+000
2.600000299482797e-003	7.683205e-005	5.000487e+000	0.000000e+000
2.600000302515390e-003	7.725725e-005	5.000491e+000	0.000000e+000
2.600000308580576e-003	7.807270e-005	5.000500e+000	0.000000e+000
2.600000320710947e-003	7.965476e-005	5.000517e+000	0.000000e+000
2.600000323743540e-003	8.003623e-005	5.000521e+000	0.000000e+000
2.600000329808725e-003	8.076828e-005	5.000530e+000	0.000000e+000
2.600000341939096e-003	8.215845e-005	5.000546e+000	0.000000e+000
2.600000366199839e-003	8.469787e-005	5.000579e+000	0.000000e+000
2.600000414721323e-003	8.928403e-005	5.000641e+000	0.000000e+000
2.600000511764292e-003	9.937650e-005	5.000759e+000	0.000000e+000
2.600000705850230e-003	1.245001e-004	5.000984e+000	0.000000e+000
2.600000734786863e-003	1.298261e-004	5.001016e+000	0.000000e+000
2.600000792660129e-003	1.436967e-004	5.001078e+000	0.000000e+000
2.600000807128445e-003	1.478546e-004	5.001093e+000	0.000000e+000
2.600000836065078e-003	1.574722e-004	5.001122e+000	0.000000e+000
2.600000843299236e-003	1.601243e-004	5.001128e+000	0.000000e+000
2.600000857767553e-003	1.660469e-004	5.001139e+000	0.000000e+000
2.600000886704186e-003	1.787663e-004	5.001155e+000	0.000000e+000
2.600000893938344e-003	1.821628e-004	5.001158e+000	0.000000e+000
2.600000908406660e-003	1.892560e-004	5.001161e+000	0.000000e+000
2.600000937343293e-003	2.035026e-004	5.001166e+000	0.000000e+000
2.600000944577451e-003	2.069821e-004	5.001167e+000	0.000000e+000
2.600000959045768e-003	2.136161e-004	5.001168e+000	0.000000e+000
2.600000971063367e-003	2.186112e-004	5.001169e+000	0.000000e+000
2.600000995098565e-003	2.274821e-004	5.001171e+000	0.000000e+000
2.600001000000000e-003	2.291070e-004	5.001172e+000	0.000000e+000
2.600001001808147e-003	2.286599e-004	5.001172e+000	0.000000e+000
2.600001005424442e-003	2.278441e-004	5.001171e+000	0.000000e+000
2.600001012657032e-003	2.264865e-004	5.001171e+000	0.000000e+000
2.600001027122212e-003	2.244135e-004	5.001171e+000	0.000000e+000
2.600001056052572e-003	2.214891e-004	5.001171e+000	0.000000e+000
2.600001113913292e-003	2.175782e-004	5.001170e+000	0.000000e+000
2.600001205479921e-003	2.134567e-004	5.001168e+000	0.000000e+000
2.600001321849598e-003	2.098978e-004	5.001167e+000	0.000000e+000
2.600001504806618e-003	2.059371e-004	5.001164e+000	0.000000e+000
2.600001785646066e-003	2.013681e-004	5.001160e+000	0.000000e+000
